Filename,Residue_Code,MOL2_SHA256_Hash,Raw_SMILES,Raw_CID,Raw_ChEBI,Raw_Name,Canon_SMILES,Canon_CID,Canon_ChEBI,Canon_Name,Flat_SMILES,Flat_CID,Flat_ChEBI,Flat_Name
DNA_CI.lib_DTN_sybyl.mol2,DTN,454c8beac898ff93c74f2a50cd8d7b28c64d7cd4c004518da1ce5a8e80dd1f51,OC[C@H]1O[C@@H](N2C=C(C)C(=O)NC2=O)C[C@@H]1O,5789,CHEBI:17748,thymidine,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,5789,CHEBI:17748,thymidine,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,1134,CHEBI:188725,DTXSID20936337
uni_amino03.lib_ILE_sybyl.mol2,ILE,a2025d36ed92e71a5a77540ec097ffed57cfbbc2429358941a3d6d279d48866c,[NH][C@@H]([C]([C])[C][C])[C][O],11789185,-,(2S)-2-amino-3-methylpentan-1-ol,[C][C][C]([C])[C@H]([NH])[C][O],11789185,-,(2S)-2-amino-3-methylpentan-1-ol,[C][C][C]([C])C([NH])[C][O],91202,-,2-Amino-3-methylpentan-1-ol
aminoct19ipq_0.9.lib_CVAL_sybyl.mol2,CVAL,3151da0ca9de731ca3283c75c9097939f69ccd21d2c2f66e0d588ca32813b4e3,[NH][C@@H](C(C)C)[C]([O-])[O-],None,-,Compound_None,CC(C)[C@H]([NH])[C]([O-])[O-],None,-,Compound_None,CC(C)C([NH])[C]([O-])[O-],None,-,Compound_None
DNA.OL15.lib_DAN_sybyl.mol2,DAN,76b623182268ca7a21ea39a7655e8b3599c44f68495aaf7149f3fc88108bbdd7,OC[C@H]1O[C@@H](N2C=Nc3c(N)ncnc23)C[C@@H]1O,13730,CHEBI:17256,2'-deoxyadenosine,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,13730,CHEBI:17256,2'-deoxyadenosine,Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,636,-,RefChem:1072483
aminoct15ipq-vac_10.0.lib_CCYM_sybyl.mol2,CCYM,a36b4a1c34c135dc8b54e9132b27c797d5a7d6564992f6d4ec9435581941b8d0,[NH][C@@H](C[S])[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](C[S])[C]([O-])[O-],None,-,Compound_None,[NH]C(C[S])[C]([O-])[O-],None,-,Compound_None
all_amino94ildn.lib_CYS_sybyl.mol2,CYS,4468b1bdbd0ae089afc5dc4ac12d96481349f39a79faaa684e617dec306b24e5,[NH][C@@H](CS)[C][O],11018820,-,125509-78-6,[NH][C@H]([C][O])CS,11018820,-,125509-78-6,[NH]C([C][O])CS,10197647,-,"1-Propanol, 2-amino-3-mercapto-"
amino19ipq_0.9_pol.lib_HIP_sybyl.mol2,HIP,54dd127685a7a1076d20346f2dc3d9fca3bc0da79fe8e67bda649a46f607b853,[NH][C@@H](C[C]1N[CH]N[CH]1)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]1[CH]N[CH]N1,None,-,Compound_None,[NH]C([C][O])C[C]1[CH]N[CH]N1,134243510,-,SCHEMBL19852909
all_nucleic94.nmr.lib_DGN_sybyl.mol2,DGN,c3ec322cb914c4b8c427c7d8d5c3194bf7cb482406616737e666a797ae400b60,OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)C[C@@H]1O,135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1,135402018,-,Desoxyguanosine
all_aminont94ildn.lib_NCYX_sybyl.mol2,NCYX,ce8fdab4f52bd3e4ff00fe04edb3f73ae14fa4a18bcfac53325c41c0fe0111f8,[NH3+][C@@H](C[S])[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[S],None,-,Compound_None,[NH3+]C([C][O])C[S],None,-,Compound_None
all_nucleic94.nmr.lib_DC_sybyl.mol2,DC,69e0390ff217e0ee5a91ba1ba090cc48c4607f550700f30ae58c72a6b58c35b8,[P](=O)([O])OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)C[C@@H]1[O],42626896,-,DC DNA 5'OH 3'OH,Nc1ccn([C@H]2C[C@H]([O])[C@@H](CO[P]([O])=O)O2)c(=O)n1,42626896,-,DC DNA 5'OH 3'OH,Nc1ccn(C2CC([O])C(CO[P]([O])=O)O2)c(=O)n1,74828980,-,[5-(4-amino-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium
nab.lib_ACE_sybyl.mol2,ACE,8c3e1e2bddb43a9a0fdc3072e5f0b3d6d87234765781bf38e03633e027e88f7f,C[C][O],702,CHEBI:16236,ethanol,C[C][O],702,CHEBI:16236,ethanol,C[C][O],702,CHEBI:16236,ethanol
nab.lib_NHID_sybyl.mol2,NHID,b3ca0cf19c1600f2475b4f939e6a3d0fefd6896d86a30b7b2a540eedec0d6097,[NH3+][C@@H](C[C]1N[CH][N][CH]1)[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[C]1[CH][N][CH]N1,None,-,Compound_None,[NH3+]C([C][O])C[C]1[CH][N][CH]N1,None,-,Compound_None
all_aminont94ildn.lib_NHIE_sybyl.mol2,NHIE,4350c6e2e1d47bea902f82012462849ab3c182915b5e945754567b958b0f8d15,[NH3+][C@@H](C[C]1[N][CH]N[CH]1)[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[C]1[CH]N[CH][N]1,None,-,Compound_None,[NH3+]C([C][O])C[C]1[CH]N[CH][N]1,None,-,Compound_None
aminont19ipq_0.9_pol.lib_NCYM_sybyl.mol2,NCYM,b314924963e95fbfa090bda03861878bbb3d8179d424c8c90f3f29733d74e1ef,[NH3+][C@@H](C[S])[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[S],None,-,Compound_None,[NH3+]C([C][O])C[S],None,-,Compound_None
aminoct12.lib_CILE_sybyl.mol2,CILE,64499cf7e5147c79cb909b2991140f2b683eb4efca56ddbfa1ba4ec23713b9cd,[NH][C@@H]([C@@H](C)CC)[C]([O-])[O-],None,-,Compound_None,CC[C@H](C)[C@H]([NH])[C]([O-])[O-],None,-,Compound_None,CCC(C)C([NH])[C]([O-])[O-],None,-,Compound_None
all_prot_nucleic10.lib_D5TE_sybyl.mol2,D5TE,76942785e5d065f759b5a78fa5f43e2f130c34a2bdde6c77a3d69e0f2b8157ad,OC[C@H]1O[C@@H]([N]2=CC(=C(O)NC2=O)C)C[C@@H]1[O],None,-,Compound_None,OC[C@H]1O[C@@H]([N]2=CC(=C(O)NC2=O)C)C[C@@H]1[O],None,-,Compound_None,OC[C@H]1O[C@@H]([N]2=CC(=C(O)NC2=O)C)C[C@@H]1[O],None,-,Compound_None
all_aminoct03.lib_CVAL_sybyl.mol2,CVAL,3151da0ca9de731ca3283c75c9097939f69ccd21d2c2f66e0d588ca32813b4e3,[NH][C@@H](C(C)C)[C]([O-])[O-],None,-,Compound_None,CC(C)[C@H]([NH])[C]([O-])[O-],None,-,Compound_None,CC(C)C([NH])[C]([O-])[O-],None,-,Compound_None
all_aminoPM3.lib_GLU_sybyl.mol2,GLU,563d081b08f04df3caa586c96a2c0d1b8be7c1341d5db30cabae8aef45e68b60,[NH][C@@H](CC[C]([O-])[O-])[C][O],None,-,Compound_None,[NH][C@H]([C][O])CC[C]([O-])[O-],None,-,Compound_None,[NH]C([C][O])CC[C]([O-])[O-],None,-,Compound_None
aminoct12.redq.lib_CCYS_sybyl.mol2,CCYS,190388cc7984671d924f40ec79a17631d997221e0ed2f246128889043520e0b6,[NH][C@@H](CS)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CS)[C]([O-])[O-],None,-,Compound_None,[NH]C(CS)[C]([O-])[O-],None,-,Compound_None
all_amino94.lib_PHE_sybyl.mol2,PHE,2016a9fc36afbc0a3d5a74a5313287f84d7462ebd6a0492b0db75b1d64962cd4,[NH][C@@H](Cc1ccccc1)[C][O],447213,CHEBI:45086,"PHENYLALANINOL, (S)-",[NH][C@H]([C][O])Cc1ccccc1,447213,CHEBI:45086,"PHENYLALANINOL, (S)-",[NH]C([C][O])Cc1ccccc1,76652,-,DL-Phenylalaninol
all_aminoctfb15.lib_CHIP_sybyl.mol2,CHIP,d7b8baa1e249519c1929a4ead234f417b88e8bbba3ec36462ac2318b5127ca9c,[NH][C@@H](C[C]1N[CH]N[CH]1)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](C[C]1[CH]N[CH]N1)[C]([O-])[O-],None,-,Compound_None,[NH]C(C[C]1[CH]N[CH]N1)[C]([O-])[O-],None,-,Compound_None
aminont14ipq.lib_NCYS_sybyl.mol2,NCYS,1fb3be0d5038a836da71c0940f2425521ac2894d5ce3fa7261c776240a3dc3d1,[NH3+][C@@H](CS)[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])CS,None,-,Compound_None,[NH3+]C([C][O])CS,None,-,Compound_None
all_aminont94.lib_NHID_sybyl.mol2,NHID,b3ca0cf19c1600f2475b4f939e6a3d0fefd6896d86a30b7b2a540eedec0d6097,[NH3+][C@@H](C[C]1N[CH][N][CH]1)[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[C]1[CH][N][CH]N1,None,-,Compound_None,[NH3+]C([C][O])C[C]1[CH][N][CH]N1,None,-,Compound_None
amino15ipq_10.0.lib_CYM_sybyl.mol2,CYM,228c550c167df9c7645230d7370f75b8667241bf3444307e991b05610693ea0e,[NH][C@@H](C[S])[C][O],11018820,-,125509-78-6,[NH][C@H]([C][O])C[S],11018820,-,125509-78-6,[NH]C([C][O])C[S],10197647,-,"1-Propanol, 2-amino-3-mercapto-"
aminoct12.lib_NHE_sybyl.mol2,NHE,bed6e39abe1fa633520352aa25a178712639dcf1dab30575e338955e711ebaae,[NH2],222,CHEBI:16134,ammonia,[NH2],222,CHEBI:16134,ammonia,[NH2],222,CHEBI:16134,ammonia
ff15ipq-m.lib_B3W_sybyl.mol2,B3W,0a96fd938c31837bc82e2d5d2d6d0da1e103be2a813082ca9b63967ae299c798,[NH][C@H](C[C][O])C[C]1[CH]Nc2ccccc12,None,-,Compound_None,[NH][C@H](C[C][O])C[C]1[CH]Nc2ccccc21,None,-,Compound_None,[NH]C(C[C][O])C[C]1[CH]Nc2ccccc21,None,-,Compound_None
nab.lib_UN_sybyl.mol2,UN,3d928dd34656eafada39fbb6f41aa4163becd6cc2a7ee6b6ad836cffb3566d3f,OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)[C@@H]([C@@H]1O)O,6029,CHEBI:16704,uridine,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,6029,CHEBI:16704,uridine,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,1177,CHEBI:143353,40436-51-9
all_nucleic94.lib_DA3_sybyl.mol2,DA3,811ad28841415bd7d42d38595c4c4ab39d58385ad174791abfed092ff3c4343f,[P](=O)([O])OC[C@H]1O[C@@H](N2C=Nc3c(N)ncnc23)C[C@@H]1O,14823978,-,DA DNA 5'OH 3'OH,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO[P]([O])=O)O1,14823978,-,DA DNA 5'OH 3'OH,Nc1ncnc2c1ncn2C1CC(O)C(CO[P]([O])=O)O1,6419581,-,[5-(6-aminopurin-9-yl)-3-hydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium
all_modrna08.lib_1MG_sybyl.mol2,1MG,f6abfab194aee22efa4b1e3e778fc8f34d75d550eeb928193aec1032a67784a3,[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1C=NC2=C1N=C(N(C2=O)C)N,None,-,Compound_None,Cn1c(N)nc2c(ncn2[C@@H]2O[C@H](CO[P]([O])=O)[C@@H]([O])[C@H]2O)c1=O,None,-,Compound_None,Cn1c(N)nc2c(ncn2C2OC(CO[P]([O])=O)C([O])C2O)c1=O,147961971,-,"[5-(2-amino-1-methyl-6-oxopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium"
all_aminoAM1.lib_LEU_sybyl.mol2,LEU,d4d1e71938f098ba3f66ff7f05b6fa563e1e5969f904432ab13a327d6f3a9c3c,[NH][C@@H](CC(C)C)[C][O],111307,CHEBI:228882,L-Leucinol,CC(C)C[C@H]([NH])[C][O],111307,CHEBI:228882,L-Leucinol,CC(C)CC([NH])[C][O],79030,-,2-Amino-4-methylpentan-1-ol
all_aminoAM1.lib_THR_sybyl.mol2,THR,d4c1a5ec2a6af8a57791c109776cde10d2dedcc93d169263a60f492f0e954638,[NH][C@@H]([C@@H](C)O)[C][O],2033049,-,threoninol,C[C@@H](O)[C@H]([NH])[C][O],2033049,-,threoninol,CC(O)C([NH])[C][O],5068681,-,"2-aminobutane-1,3-diol"
uni_aminoct03.lib_CALA_sybyl.mol2,CALA,2b6bfa89c6bdc73ccb336c502a9aa26f45b483056d08329b188ca65c7d31fdc2,[NH][C@@H]([C])[C]([O-])[O-],None,-,Compound_None,[C][C@H]([NH])[C]([O-])[O-],None,-,Compound_None,[C]C([NH])[C]([O-])[O-],None,-,Compound_None
amberdyes.lib_C3N_sybyl.mol2,C3N,d46c26b969a9a1306860ed173af9055e7e401bf3df430cffec1f3bd86da12dfa,c1cc2c(cc1)N(C)[C](C2(C)C)[CH][CH][CH][C]1N(c2ccccc2C1(C)C)CCCCC[C][O],None,-,Compound_None,CN1[C]([CH][CH][CH][C]2N(CCCCC[C][O])c3ccccc3C2(C)C)C(C)(C)c2ccccc21,None,-,Compound_None,CN1[C]([CH][CH][CH][C]2N(CCCCC[C][O])c3ccccc3C2(C)C)C(C)(C)c2ccccc21,None,-,Compound_None
nucleic12.ROC-RNA.lib_DC_sybyl.mol2,DC,17a8d823779d84bcd0f2a1fd63382fa26e049101cb5f01a82ebcc198fac77818,[P](=O)([O])OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)C[C@@H]1[O],42626896,-,DC DNA 5'OH 3'OH,Nc1ccn([C@H]2C[C@H]([O])[C@@H](CO[P]([O])=O)O2)c(=O)n1,42626896,-,DC DNA 5'OH 3'OH,Nc1ccn(C2CC([O])C(CO[P]([O])=O)O2)c(=O)n1,74828980,-,[5-(4-amino-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium
all_aminoPM3.lib_CYM_sybyl.mol2,CYM,a4027e08bf8cd03d734003517ea08b9db03973fdf8b06f93f163d062ecbc8b66,[NH][C@@H](C[S])[C][O],11018820,-,125509-78-6,[NH][C@H]([C][O])C[S],11018820,-,125509-78-6,[NH]C([C][O])C[S],10197647,-,"1-Propanol, 2-amino-3-mercapto-"
amino15ipq-vac_10.0.lib_CYM_sybyl.mol2,CYM,228c550c167df9c7645230d7370f75b8667241bf3444307e991b05610693ea0e,[NH][C@@H](C[S])[C][O],11018820,-,125509-78-6,[NH][C@H]([C][O])C[S],11018820,-,125509-78-6,[NH]C([C][O])C[S],10197647,-,"1-Propanol, 2-amino-3-mercapto-"
all_modrna08.lib_MTA_sybyl.mol2,MTA,915d303abd53aaddbba8097af02048a21c08756862d7ec439e6c38e5150d7d68,[P](=O)([O])OC[C@H]1O[C@H]([C@H](OC)[C@@H]1[O])N1C=Nc2c(N(C)C)ncnc12,None,-,Compound_None,CO[C@@H]1[C@H]([O])[C@@H](CO[P]([O])=O)O[C@H]1n1cnc2c(N(C)C)ncnc21,None,-,Compound_None,COC1C([O])C(CO[P]([O])=O)OC1n1cnc2c(N(C)C)ncnc21,None,-,Compound_None
all_nucleic94.nmr.lib_DCN_sybyl.mol2,DCN,dccc5a817813bc07683d5dabe372420c6fa1d5d75ebd2345e14642d8387f1f64,OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)C[C@@H]1O,13711,CHEBI:15698,2'-deoxycytidine,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,13711,CHEBI:15698,2'-deoxycytidine,Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1,637,-,Cytosine deoxyribonucleoside
RNA.YIL.lib_RAN_sybyl.mol2,RAN,f747c99eecba6a8ef375eb0cd5131373e656102eb7e58bcafb6dc7578bc25789,OC[C@H]1O[C@@H](N2C=Nc3c(N)ncnc23)[C@@H]([C@@H]1O)O,60961,CHEBI:16335,adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,60961,CHEBI:16335,adenosine,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,191,CHEBI:93913,"2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol"
all_amino94.lib_VAL_sybyl.mol2,VAL,a5cb22a6747cfb3fd03a7788d1fd652c97e68dd36b1967e70ae081e556454289,[NH][C@@H](C(C)C)[C][O],640993,-,L-Valinol,CC(C)[C@H]([NH])[C][O],640993,-,L-Valinol,CC(C)C([NH])[C][O],79019,CHEBI:183239,Valinol
all_amino94.lib_TYR_sybyl.mol2,TYR,3a18bf3ea247fa34443df58c523cd698eef5449a756c4d814ba60956b50bdfca,[NH][C@@H](Cc1ccc(O)cc1)[C][O],151247,-,5034-68-4,[NH][C@H]([C][O])Cc1ccc(O)cc1,151247,-,5034-68-4,[NH]C([C][O])Cc1ccc(O)cc1,548190,-,4-(2-Amino-3-hydroxypropyl)phenol
RNA_Shaw.lib_GN_sybyl.mol2,GN,8113083551e2d598910c25bd35e6c7a33cfe1b518bc08e42bbf5314c2f3679a6,OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)[C@@H]([C@@H]1O)O,135398635,CHEBI:16750,guanosine,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,135398635,CHEBI:16750,guanosine,Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1,135402034,CHEBI:181418,"2-amino-9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one"
all_modrna08.lib_MCU_sybyl.mol2,MCU,9b8b821f212226799643905ef840232d620031a1615f3e63bbc3dc927b7f3f1c,P([O])([O])OC[C@H]1O[C@H]([C@H](OC)[C@@H]1[O])[N@@]1[C]([O])N[C]([O])[C]([CH]1)C[C](N)[O],None,-,Compound_None,CO[C@@H]1[C@H]([O])[C@@H](COP([O])[O])O[C@H]1N1[CH][C](C[C](N)[O])[C]([O])N[C]1[O],None,-,Compound_None,COC1C([O])C(COP([O])[O])OC1N1[CH][C](C[C](N)[O])[C]([O])N[C]1[O],None,-,Compound_None
aminoct10.lib_CTYR_sybyl.mol2,CTYR,150a7e27732ed78b201f82418faf55e0a20ca1e2e75a5cda6e201506effba9f8,[NH][C@@H](Cc1ccc(O)cc1)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](Cc1ccc(O)cc1)[C]([O-])[O-],None,-,Compound_None,[NH]C(Cc1ccc(O)cc1)[C]([O-])[O-],None,-,Compound_None
aminoct10.lib_NME_sybyl.mol2,NME,1c5490cb17ab140ca5ca03facdf5595e21c0b592d7344846ad5aafbbbe71523e,[NH]C,6329,CHEBI:16830,METHYLAMINE,C[NH],6329,CHEBI:16830,METHYLAMINE,C[NH],6329,CHEBI:16830,METHYLAMINE
DNA.OL15.lib_DGN_sybyl.mol2,DGN,4387cd319144d4e7bda273600e3f54b9ca33216cf7d73881c0b392d529bca040,OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)C[C@@H]1O,135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1,135402018,-,Desoxyguanosine
amberdyes.lib_C3R_sybyl.mol2,C3R,413c021e47f138c1e20756119674a20cb58ee1b9abe8ba01704cb30f88d14637,[NH][C@@H](CS[C@@H]1C[C]([O])N([C]1[O])CCN[C](CCC[N]C)[O])[C][O],None,-,Compound_None,C[N]CCC[C]([O])NCCN1[C]([O])C[C@@H](SC[C@H]([NH])[C][O])[C]1[O],None,-,Compound_None,C[N]CCC[C]([O])NCCN1[C]([O])CC(SCC([NH])[C][O])[C]1[O],None,-,Compound_None
all_aminoct94.lib_CGLY_sybyl.mol2,CGLY,c2ce4f912d2a07105e307d158ecafbad94001252e45c732bc9ae1130d5ccdd2c,[NH]C[C]([O-])[O-],None,-,Compound_None,[NH]C[C]([O-])[O-],None,-,Compound_None,[NH]C[C]([O-])[O-],None,-,Compound_None
nucleic12.lib_C5_sybyl.mol2,C5,1a35b2505ed0a43ebff7213939a8f9a4f45b36b3a6e23fb750f01d1b792b8a19,OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)[C@@H]([C@@H]1[O])O,6175,CHEBI:17562,cytidine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H]([O])[C@H]2O)c(=O)n1,6175,CHEBI:17562,cytidine,Nc1ccn(C2OC(CO)C([O])C2O)c(=O)n1,596,-,688007-26-3
aminoct12.redq.lib_CSER_sybyl.mol2,CSER,fea937daa861d971b6cf69ac9648433367cfc62adc074be3e78c0f3abc80e355,[NH][C@@H](CO)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CO)[C]([O-])[O-],None,-,Compound_None,[NH]C(CO)[C]([O-])[O-],None,-,Compound_None
aminoct19ipq_0.9.lib_CHIP_sybyl.mol2,CHIP,d7b8baa1e249519c1929a4ead234f417b88e8bbba3ec36462ac2318b5127ca9c,[NH][C@@H](C[C]1N[CH]N[CH]1)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](C[C]1[CH]N[CH]N1)[C]([O-])[O-],None,-,Compound_None,[NH]C(C[C]1[CH]N[CH]N1)[C]([O-])[O-],None,-,Compound_None
all_modrna08.lib_INO_sybyl.mol2,INO,fa8607d03d34d66397471f8c6cd9618b054b3594db19b67477d73b6b9fab9a30,[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1C=NC2=C1N=CNC2=O,None,-,Compound_None,[O][C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO[P]([O])=O,None,-,Compound_None,[O]C1C(CO[P]([O])=O)OC(n2cnc3c(=O)[nH]cnc32)C1O,None,-,Compound_None
all_amino94.nmr.lib_LYN_sybyl.mol2,LYN,d7ae9e19b23b799010cfc2be286c926942392faf1082fc49393a9dd2c2c958bd,[NH][C@@H](CCCCN)[C][O],11607920,CHEBI:189186,Lysol,[NH][C@H]([C][O])CCCCN,11607920,CHEBI:189186,Lysol,[NH]C([C][O])CCCCN,11194353,-,"1-Hexanol, 2,6-diamino-"
aminoct10.lib_CPRO_sybyl.mol2,CPRO,904443c6ffd71b619a031d45d2344c02adf0c3bf677457abf75282f13a611a06,[N]1CCC[C@H]1[C]([O-])[O-],None,-,Compound_None,[O-][C]([O-])[C@@H]1CCC[N]1,None,-,Compound_None,[O-][C]([O-])C1CCC[N]1,None,-,Compound_None
all_aminont94ildn.lib_NASN_sybyl.mol2,NASN,4f38309d27ab180e842d0e50a0f9acdb4c6d71b50baf934b4d73e625efdf950b,[NH3+][C@@H](C[C]([O])N)[C][O],None,-,Compound_None,N[C]([O])C[C@H]([NH3+])[C][O],None,-,Compound_None,N[C]([O])CC([NH3+])[C][O],None,-,Compound_None
amino14ipq.lib_GLY_sybyl.mol2,GLY,21a7fd80ae81ace3cdb7885117c8f0ca11047d3a77abc3f3c2be3707820794aa,[NH]C[C][O],700,CHEBI:16000,Ethanolamine,[NH]C[C][O],700,CHEBI:16000,Ethanolamine,[NH]C[C][O],700,CHEBI:16000,Ethanolamine
amino19ipq_0.9.lib_PRO_sybyl.mol2,PRO,7eb808d44180a66db4b58b01a9ff475a9534c6f327227a262d7f01971c9f3750,[N]1CCC[C@H]1[C][O],640091,-,L-Prolinol,[O][C][C@@H]1CCC[N]1,640091,-,L-Prolinol,[O][C]C1CCC[N]1,90908,CHEBI:59652,pyrrolidin-2-ylmethanol
amino12.lib_ILE_sybyl.mol2,ILE,acf6702e89fde5d44219107366b56165aef856cc4b5129bc03dee3e657a22be4,[NH][C@@H]([C@@H](C)CC)[C][O],2724027,-,"(2S,3S)-2-Amino-3-methyl-1-pentanol",CC[C@H](C)[C@H]([NH])[C][O],2724027,-,"(2S,3S)-2-Amino-3-methyl-1-pentanol",CCC(C)C([NH])[C][O],91202,-,2-Amino-3-methylpentan-1-ol
all_aminont03.lib_NGLN_sybyl.mol2,NGLN,50714bbcf1833f0af86443229afd61cf748d801920e7dc39c9a8fc86d8008e28,[NH3+][C@@H](CC[C]([O])N)[C][O],None,-,Compound_None,N[C]([O])CC[C@H]([NH3+])[C][O],None,-,Compound_None,N[C]([O])CCC([NH3+])[C][O],None,-,Compound_None
all_aminont94.lib_NGLY_sybyl.mol2,NGLY,d1aa0a09631e4972af67fc2ea7b1f6725577221194c94269587d61d24d40580e,[NH3+]C[C][O],444693,CHEBI:57603,ethanolaminium(1+),[NH3+]C[C][O],444693,CHEBI:57603,ethanolaminium(1+),[NH3+]C[C][O],444693,CHEBI:57603,ethanolaminium(1+)
amino12.lib_GLH_sybyl.mol2,GLH,bd07c63400b2727251e74eb3f4ae1b9707245c5baa90a4a148fe04aacb148134,[NH][C@@H](CC[C]([O])O)[C][O],None,-,Compound_None,[NH][C@H]([C][O])CC[C]([O])O,None,-,Compound_None,[NH]C([C][O])CC[C]([O])O,89060581,-,SCHEMBL13330727
aminont15ipq-vac_10.0.lib_NGLN_sybyl.mol2,NGLN,50714bbcf1833f0af86443229afd61cf748d801920e7dc39c9a8fc86d8008e28,[NH3+][C@@H](CC[C]([O])N)[C][O],None,-,Compound_None,N[C]([O])CC[C@H]([NH3+])[C][O],None,-,Compound_None,N[C]([O])CCC([NH3+])[C][O],None,-,Compound_None
aminont10.lib_NVAL_sybyl.mol2,NVAL,785e7e41aacb98eb99d7c034bbe9f8a4166d656b259728d3b9a519d336059f08,[NH3+][C@@H](C(C)C)[C][O],6950585,CHEBI:195496,(2s)-2-amino-3-methyl-1-butanol,CC(C)[C@H]([NH3+])[C][O],6950585,CHEBI:195496,(2s)-2-amino-3-methyl-1-butanol,CC(C)C([NH3+])[C][O],78428241,-,(1-hydroxy-3-methylbutan-2-yl)azanium
amino12.lib_PHE_sybyl.mol2,PHE,2016a9fc36afbc0a3d5a74a5313287f84d7462ebd6a0492b0db75b1d64962cd4,[NH][C@@H](Cc1ccccc1)[C][O],447213,CHEBI:45086,"PHENYLALANINOL, (S)-",[NH][C@H]([C][O])Cc1ccccc1,447213,CHEBI:45086,"PHENYLALANINOL, (S)-",[NH]C([C][O])Cc1ccccc1,76652,-,DL-Phenylalaninol
terminalphos.LJbb-RNA.lib_UMP_sybyl.mol2,UMP,87d4857cc7d171e3b533de2cdaf17157b6cb10199121869b9b7573291058f4ec,[P]([O])([O])(OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)[C@@H]([C@@H]1[O])O)O,78224843,-,2za3,[O][C@H]1[C@@H](O)[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1CO[P]([O])([O])O,78224843,-,2za3,[O]C1C(CO[P]([O])([O])O)OC(n2ccc(=O)[nH]c2=O)C1O,None,-,Compound_None
